entity_id	field_entity_id	resource	namespace	field_key	ordinal	key	title	description	curator_comments	medical_comments	is_deprecated	deprecation_reason	is_provisional	source_url	curie	standard_name	grounding	version	entity_count	modified_by	modified_timestamp
B100561	B100038	surgery	cancer_bladder	histologic_type_select_all_that_apply	26	large_cell_neuroendocrine	Large cell neuroendocrine				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.632930+00:00
B100562	B100038	surgery	cancer_bladder	histologic_type_select_all_that_apply	27	well_differentiated_neuroendocrine	Well-differentiated neuroendocrine				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.635206+00:00
B100563	B100038	surgery	cancer_bladder	histologic_type_select_all_that_apply	28	paraganglioma	Paraganglioma				FALSE		FALSE		efo:1000453	Paraganglioma	https://bioregistry.io/efo:1000453		0	sde4	2024-07-02T23:08:40.637484+00:00
B100530	B100039	surgery	cancer_bladder	histologic_grade	1	low_grade	Low-grade				FALSE		FALSE		mondo:0024491	tumor grade 1, general grading system	https://bioregistry.io/mondo:0024491		0	sde4	2024-07-02T23:08:40.558215+00:00
B100531	B100039	surgery	cancer_bladder	histologic_grade	2	high_grade	High-Grade				FALSE		FALSE		mondo:0024493	tumor grade 3, general grading system	https://bioregistry.io/mondo:0024493		0	sde4	2024-07-02T23:08:40.560508+00:00
B100532	B100040	surgery	cancer_bladder	histologic_grade_for_urothelial_carcinoma	1	g1_well_differentiated	G1, well-differentiated				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.562905+00:00
B100533	B100040	surgery	cancer_bladder	histologic_grade_for_urothelial_carcinoma	2	g2_moderately_differentiated	G2, moderately differentiated				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.565361+00:00
B100534	B100040	surgery	cancer_bladder	histologic_grade_for_urothelial_carcinoma	3	g3_poorly_differentiated	G3, poorly differentiated				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.567911+00:00
B100535	B100040	surgery	cancer_bladder	histologic_grade_for_urothelial_carcinoma	4	gx_cannot_be_assessed	GX, cannot be assessed				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.570575+00:00
B100607	B100042	surgery	cancer_bladder	treatment_type	1	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.740308+00:00
B100608	B100042	surgery	cancer_bladder	treatment_type	2	chemotherapy	Chemotherapy				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.742763+00:00
B100609	B100042	surgery	cancer_bladder	treatment_type	3	radiation	Radiation				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.745974+00:00
B100610	B100042	surgery	cancer_bladder	treatment_type	4	immunotherapy	Immunotherapy				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.748351+00:00
B100510	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	1	cisplatin	Cisplatin				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.510746+00:00
B100511	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	2	gemcitabine	Gemcitabine				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.513107+00:00
B100512	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	3	ddmvac	DDMVAC				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.515473+00:00
B100513	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	4	paclitaxel	Paclitaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.517869+00:00
B100514	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	5	doxorubicin	Doxorubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.520420+00:00
B100515	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	6	ifosfamide	Ifosfamide				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.522746+00:00
B100516	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	7	5_fu	5-FU				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.525067+00:00
B100517	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	8	taxane	Taxane				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.527436+00:00
B100518	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	9	capecitabine	Capecitabine				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.529724+00:00
B100519	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	10	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.532177+00:00
B100520	B100043	surgery	cancer_bladder	chemotherapy_pre_surgery	11	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.534435+00:00
B100595	B100044	surgery	cancer_bladder	radiation_pre_surgery	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.712408+00:00
B100596	B100044	surgery	cancer_bladder	radiation_pre_surgery	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.714714+00:00
B100569	B100045	surgery	cancer_bladder	immunotherapy_pre_surgery	1	pembrolizumab	Pembrolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.652276+00:00
B100570	B100045	surgery	cancer_bladder	immunotherapy_pre_surgery	2	avelumab	Avelumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.654574+00:00
B100571	B100045	surgery	cancer_bladder	immunotherapy_pre_surgery	3	atezolizumab	Atezolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.656902+00:00
B100572	B100045	surgery	cancer_bladder	immunotherapy_pre_surgery	4	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.659189+00:00
B100573	B100045	surgery	cancer_bladder	immunotherapy_pre_surgery	5	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.661425+00:00
B100603	B100046	surgery	cancer_bladder	targeted_therapy_pre_surgery	1	enfortumab_vedotin_ejfv	Enfortumab vedotin-ejfv				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.730978+00:00
B100604	B100046	surgery	cancer_bladder	targeted_therapy_pre_surgery	2	erdafitinibd	Erdafitinibd				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.733489+00:00
B100605	B100046	surgery	cancer_bladder	targeted_therapy_pre_surgery	3	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.735802+00:00
B100606	B100046	surgery	cancer_bladder	targeted_therapy_pre_surgery	4	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.738025+00:00
B100528	B100047	surgery	cancer_bladder	experimental_tx_pre_surgery	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.553486+00:00
B100529	B100047	surgery	cancer_bladder	experimental_tx_pre_surgery	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.555968+00:00
B100499	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	1	cisplatin	Cisplatin				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.484553+00:00
B100500	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	2	gemcitabine	Gemcitabine				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.486837+00:00
B100501	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	3	ddmvac	DDMVAC				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.489264+00:00
B100502	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	4	paclitaxel	Paclitaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.491667+00:00
B100503	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	5	doxorubicin	Doxorubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.493969+00:00
B100504	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	6	ifosfamide	Ifosfamide				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.496463+00:00
B100505	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	7	5_fu	5-FU				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.498772+00:00
B100506	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	8	taxane	Taxane				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.501108+00:00
B100507	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	9	capecitabine	Capecitabine				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.503390+00:00
B100508	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	10	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.505794+00:00
B100509	B100048	surgery	cancer_bladder	chemotherapy_adjuvant	11	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.508313+00:00
B100593	B100049	surgery	cancer_bladder	radiation_adjuvant	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.707733+00:00
B100594	B100049	surgery	cancer_bladder	radiation_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.710146+00:00
B100564	B100050	surgery	cancer_bladder	immunotherapy_adjuvant	1	pembrolizumab	Pembrolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.640052+00:00
B100565	B100050	surgery	cancer_bladder	immunotherapy_adjuvant	2	avelumab	Avelumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.642517+00:00
B100566	B100050	surgery	cancer_bladder	immunotherapy_adjuvant	3	atezolizumab	Atezolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.644989+00:00
B100567	B100050	surgery	cancer_bladder	immunotherapy_adjuvant	4	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.647413+00:00
B100568	B100050	surgery	cancer_bladder	immunotherapy_adjuvant	5	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.649764+00:00
B100599	B100051	surgery	cancer_bladder	targeted_therapy_adjuvant	1	enfortumab_vedotin_ejfv	Enfortumab vedotin-ejfv				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.721807+00:00
B100600	B100051	surgery	cancer_bladder	targeted_therapy_adjuvant	2	erdafitinibd	Erdafitinibd				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.724060+00:00
B100601	B100051	surgery	cancer_bladder	targeted_therapy_adjuvant	3	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.726344+00:00
B100602	B100051	surgery	cancer_bladder	targeted_therapy_adjuvant	4	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.728617+00:00
B100526	B100052	surgery	cancer_bladder	experimental_tx_adjuvant	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.548374+00:00
B100527	B100052	surgery	cancer_bladder	experimental_tx_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.551068+00:00
B100580	B100053	surgery	cancer_bladder	muscularis_propria	1	muscularis_propria_absent	Muscularis propria absent				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.677699+00:00
B100581	B100053	surgery	cancer_bladder	muscularis_propria	2	muscularis_propria_present	Muscularis propria present				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.679930+00:00
B100616	B100054	surgery	cancer_bladder	tumor_extent_select_all_that_apply	1	noninvasive_papillary_carcinoma	Noninvasive papillary carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.762848+00:00
B100617	B100054	surgery	cancer_bladder	tumor_extent_select_all_that_apply	2	urothelial_carcinoma_in_situ	Urothelial carcinoma in situ				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.765283+00:00
B100618	B100054	surgery	cancer_bladder	tumor_extent_select_all_that_apply	3	invades_lamina_propria_subepithelial_connective_tissue	Invades lamina propria (subepithelial connective tissue)				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.767581+00:00
B100619	B100054	surgery	cancer_bladder	tumor_extent_select_all_that_apply	4	invades_superficial_muscularis_propria_inner_half	Invades superficial muscularis propria (inner half)				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.770125+00:00
B100620	B100054	surgery	cancer_bladder	tumor_extent_select_all_that_apply	5	invades_deep_muscularis_propria_outer_half	Invades deep muscularis propria (outer half)				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.772471+00:00
B100621	B100054	surgery	cancer_bladder	tumor_extent_select_all_that_apply	6	invades_perivesical_soft_tissue_microscopically	Invades perivesical soft tissue microscopically				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.774869+00:00
B100622	B100054	surgery	cancer_bladder	tumor_extent_select_all_that_apply	7	invades_perivesical_soft_tissue_macroscopically_extravesical_mass	Invades perivesical soft tissue macroscopically (extravesical mass)				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.777144+00:00
B100623	B100054	surgery	cancer_bladder	tumor_extent_select_all_that_apply	8	invades_adjacent_structure_s	Invades adjacent structure(s)				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.779462+00:00
B100485	B100055	surgery	cancer_bladder	adjacent_structures_with_invasion	1	prostate_transmural_invasion_from_the_bladder_tumor	Prostate (transmural invasion from the bladder tumor)				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.449130+00:00
B100486	B100055	surgery	cancer_bladder	adjacent_structures_with_invasion	2	seminal_vesicles	Seminal vesicles				FALSE		FALSE		doid:9365	vesiculitis	https://bioregistry.io/doid:9365		0	sde4	2024-07-02T23:08:40.451472+00:00
B100487	B100055	surgery	cancer_bladder	adjacent_structures_with_invasion	3	uterus	Uterus				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.453872+00:00
B100488	B100055	surgery	cancer_bladder	adjacent_structures_with_invasion	4	vagina	Vagina				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.456282+00:00
B100489	B100055	surgery	cancer_bladder	adjacent_structures_with_invasion	5	adnexa	Adnexa				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.459507+00:00
B100490	B100055	surgery	cancer_bladder	adjacent_structures_with_invasion	6	pelvis_wall	Pelvis wall				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.461819+00:00
B100491	B100055	surgery	cancer_bladder	adjacent_structures_with_invasion	7	abdominal_wall	Abdominal wall				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.464248+00:00
B100492	B100055	surgery	cancer_bladder	adjacent_structures_with_invasion	8	rectum	Rectum				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.466537+00:00
B100577	B100056	surgery	cancer_bladder	lymphovascular_invasion	1	not_identified	Not identified				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.670735+00:00
B100578	B100056	surgery	cancer_bladder	lymphovascular_invasion	2	present	Present				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.672972+00:00
B100579	B100056	surgery	cancer_bladder	lymphovascular_invasion	3	cannot_be_determined	Cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.675390+00:00
B100611	B100057	surgery	cancer_bladder	tumor_configuration_select_all_that_apply	1	papillary	Papillary				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.750610+00:00
B100612	B100057	surgery	cancer_bladder	tumor_configuration_select_all_that_apply	2	solid_nodule	Solid/nodule				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.753087+00:00
B100613	B100057	surgery	cancer_bladder	tumor_configuration_select_all_that_apply	3	flat	Flat				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.755696+00:00
B100614	B100057	surgery	cancer_bladder	tumor_configuration_select_all_that_apply	4	ulcerated	Ulcerated				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.758253+00:00
B100615	B100057	surgery	cancer_bladder	tumor_configuration_select_all_that_apply	5	cannot_be_determined	Cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.760519+00:00
B100597	B100058	surgery	cancer_bladder	regional_lymph_node_status	1	not_applicable	Not applicable				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.717024+00:00
B100598	B100058	surgery	cancer_bladder	regional_lymph_node_status	2	regional_lymph_nodes_present	Regional lymph nodes present				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.719310+00:00
B100524	B100061	surgery	cancer_bladder	distant_metastasis	1	present	Present				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.543758+00:00
B100525	B100061	surgery	cancer_bladder	distant_metastasis	2	absent	Absent				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.546012+00:00
B100493	B100063	surgery	cancer_bladder	associated_epithelial_lesions_select_all_that_apply	1	none_identified	None identified				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.468868+00:00
B100494	B100063	surgery	cancer_bladder	associated_epithelial_lesions_select_all_that_apply	2	urothelial_papilloma	Urothelial papilloma				FALSE		FALSE		doid:6933	urothelial papilloma	https://bioregistry.io/doid:6933		0	sde4	2024-07-02T23:08:40.471294+00:00
B100495	B100063	surgery	cancer_bladder	associated_epithelial_lesions_select_all_that_apply	3	urothelial_papilloma_inverted_type	Urothelial papilloma, inverted type				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.473532+00:00
B100496	B100063	surgery	cancer_bladder	associated_epithelial_lesions_select_all_that_apply	4	papillary_urothelial_neoplasm_low_malignant_potential_punlmp	Papillary urothelial neoplasm, low malignant potential (PUNLMP)				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.475785+00:00
B100497	B100063	surgery	cancer_bladder	associated_epithelial_lesions_select_all_that_apply	5	urothelial_proliferation_of_uncertain_malignant_potential	Urothelial proliferation of uncertain malignant potential				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.479849+00:00
B100498	B100063	surgery	cancer_bladder	associated_epithelial_lesions_select_all_that_apply	6	urothelial_dysplasia	Urothelial dysplasia				FALSE		FALSE		efo:1000611	Urothelial Dysplasia	https://bioregistry.io/efo:1000611		0	sde4	2024-07-02T23:08:40.482155+00:00
B100478	B100064	surgery	cancer_bladder	additional_findings	1	urothelial_dysplasia	Urothelial dysplasia				FALSE		FALSE		efo:1000611	Urothelial Dysplasia	https://bioregistry.io/efo:1000611		0	sde4	2024-07-02T23:08:40.431943+00:00
B100479	B100064	surgery	cancer_bladder	additional_findings	2	adenocarcinoma_of_prostrate	Adenocarcinoma of prostrate				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.434520+00:00
B100480	B100064	surgery	cancer_bladder	additional_findings	3	inflammation_regenerative_changes	Inflammation/regenerative changes				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.436811+00:00
B100481	B100064	surgery	cancer_bladder	additional_findings	4	therapy_related_changes	Therapy-related changes				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.439077+00:00
B100482	B100064	surgery	cancer_bladder	additional_findings	5	cystitis_cystica_et_glandularis	Cystitis cystica et glandularis				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.441406+00:00
B100483	B100064	surgery	cancer_bladder	additional_findings	6	keratinizing_squamous_metaplasia	Keratinizing squamous metaplasia				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.444376+00:00
B100484	B100064	surgery	cancer_bladder	additional_findings	7	intestinal_metaplasia	Intestinal metaplasia				FALSE		FALSE		mondo:0100190	gastric intestinal metaplasia	https://bioregistry.io/mondo:0100190		0	sde4	2024-07-02T23:08:40.446837+00:00
B100574	B100065	surgery	cancer_bladder	intravesical_chemotherapy_after_turbt	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.663869+00:00
B100575	B100065	surgery	cancer_bladder	intravesical_chemotherapy_after_turbt	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.666154+00:00
B100576	B100065	surgery	cancer_bladder	intravesical_chemotherapy_after_turbt	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.668461+00:00
B100582	B100066	surgery	cancer_bladder	prior_bcg_therapy	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.682190+00:00
B100583	B100066	surgery	cancer_bladder	prior_bcg_therapy	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.684417+00:00
B100584	B100066	surgery	cancer_bladder	prior_bcg_therapy	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.686956+00:00
B100521	B100067	surgery	cancer_bladder	cisplatin_received	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.536755+00:00
B100522	B100067	surgery	cancer_bladder	cisplatin_received	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:40.539018+00:00
